tenure_days,team_size,monthly_spend_usd,logins_per_month,features_used,support_tickets_last_90d,days_since_last_login,nps_score,churned,nps_missing,tenure_months,is_annual_contract,engagement_score,spend_per_feature,tickets_per_month,login_bucket,recency_ratio,plan_rank,acquisition_channel_email,acquisition_channel_organic,acquisition_channel_paid search,acquisition_channel_referral,acquisition_channel_social,industry_education,industry_finance,industry_healthcare,industry_other,industry_retail,industry_saas,industry_unknown,support_tier_dedicated,support_tier_email,support_tier_priority,nps_bucket_detractor,nps_bucket_passive,nps_bucket_promoter
629,1.0,25.74,2,1,2,7,4.0,1,0,21.0,1,12.83,12.87,0.667,0,0.0111,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
348,5.0,98.0,5,11,1,4,10.0,0,0,11.6,0,44.83,8.17,0.333,1,0.0115,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
181,5.0,37.0,8,7,0,1,6.0,0,0,6.0,1,35.83,4.62,0.0,1,0.0055,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
962,5.0,32.52,4,8,0,9,5.0,0,0,32.1,1,28.67,3.61,0.0,1,0.0093,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
262,10.0,31.67,12,19,4,1,6.0,0,0,8.7,0,60.5,1.58,1.333,2,0.0038,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1300,25.0,29.83,7,4,1,2,7.0,0,0,43.3,0,31.67,5.97,0.333,1,0.0015,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
226,5.0,78.45,15,4,3,48,8.0,1,0,7.5,0,47.0,15.69,1.0,2,0.2115,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1275,50.0,114.98,3,19,0,4,5.0,0,0,42.5,0,43.5,5.75,0.0,1,0.0031,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
881,50.0,319.65,6,9,2,10,9.0,0,0,29.4,0,41.5,31.96,0.667,1,0.0113,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
297,50.0,118.03,9,17,0,3,6.0,0,0,9.9,1,52.5,6.56,0.0,2,0.0101,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1243,10.0,16.34,11,18,2,24,7.0,0,0,41.4,0,59.33,0.86,0.667,2,0.0193,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1127,2.0,80.65,7,1,0,3,7.0,0,0,37.6,0,27.17,40.33,0.0,1,0.0027,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
407,5.0,28.29,13,14,1,5,7.0,0,0,13.6,1,56.67,1.89,0.333,2,0.0123,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
410,10.0,29.68,3,4,3,11,5.0,0,0,13.7,1,21.0,5.94,1.0,1,0.0268,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
525,2.0,112.23,17,10,2,24,10.0,0,0,17.5,0,63.33,10.2,0.667,2,0.0456,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
448,25.0,0.0,7,14,0,20,8.0,0,0,14.9,0,48.67,0.0,0.0,1,0.0445,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
669,5.0,461.82,11,7,0,3,0.0,0,0,22.3,1,28.83,57.73,0.0,2,0.0045,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1094,1.0,34.98,0,12,2,21,6.0,0,0,36.5,1,30.0,2.69,0.667,0,0.0192,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
957,10.0,88.44,4,16,1,14,6.0,0,0,31.9,0,42.67,5.2,0.333,1,0.0146,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1196,1.0,124.39,6,5,1,55,9.0,0,0,39.9,1,35.5,20.73,0.333,1,0.0459,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
135,1.0,101.16,8,11,2,32,7.0,0,0,4.5,1,43.83,8.43,0.667,1,0.2353,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
610,50.0,58.45,9,4,1,9,6.0,0,0,20.3,1,33.0,11.69,0.333,2,0.0147,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
876,5.0,104.09,6,13,3,16,1.0,0,0,29.2,0,31.5,7.44,1.0,1,0.0182,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
787,5.0,0.0,4,8,1,10,5.0,0,0,26.2,0,28.67,0.0,0.333,1,0.0127,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
78,2.0,25.69,15,7,3,10,8.0,0,0,2.6,0,51.5,3.21,1.0,2,0.1266,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1238,5.0,0.0,10,11,0,1,8.0,1,0,41.3,0,49.17,0.0,0.0,2,0.0008,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
606,1.0,111.11,16,11,1,0,2.0,1,0,20.2,0,47.17,9.26,0.333,2,0.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
723,25.0,24.72,13,17,0,0,2.0,0,0,24.1,0,51.17,1.37,0.0,2,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
569,25.0,103.25,7,14,2,40,6.0,0,0,19.0,1,44.67,6.88,0.667,1,0.0702,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1435,50.0,0.0,4,2,1,1,7.0,0,0,47.8,0,23.67,0.0,0.333,1,0.0007,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
188,1.0,0.0,13,8,0,0,9.0,0,0,6.3,0,51.67,0.0,0.0,2,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
101,10.0,99.29,12,2,0,4,0.0,1,0,3.4,1,23.0,33.1,0.0,2,0.0392,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
636,25.0,0.0,9,15,3,10,5.0,0,0,21.2,0,47.5,0.0,1.0,2,0.0157,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
444,1.0,0.0,2,5,2,35,6.0,1,0,14.8,1,22.83,0.0,0.667,0,0.0787,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
115,1.0,0.0,13,6,2,14,10.0,0,0,3.8,1,50.67,0.0,0.667,2,0.1207,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
429,5.0,506.04,4,17,2,3,7.0,0,0,14.3,1,46.17,28.11,0.667,1,0.007,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1239,25.0,117.83,3,8,1,33,5.0,0,0,41.3,1,27.0,13.09,0.333,1,0.0266,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
620,5.0,28.2,4,19,2,0,6.0,0,0,20.7,1,47.17,1.41,0.667,1,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
576,1.0,41.5,7,5,0,46,6.0,0,0,19.2,1,31.17,6.92,0.0,1,0.0797,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
842,5.0,23.72,12,19,2,0,8.0,0,0,28.1,1,64.5,1.19,0.667,2,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
386,5.0,109.44,5,14,0,16,0.0,0,0,12.9,1,29.33,7.3,0.0,1,0.0413,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,5.0,91.25,9,10,1,0,7.0,0,0,3.2,0,44.0,8.3,0.333,2,0.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
110,5.0,0.0,6,13,0,32,8.0,0,0,3.7,1,45.5,0.0,0.0,1,0.2883,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
803,10.0,0.0,12,5,2,1,5.0,1,0,26.8,1,37.5,0.0,0.667,2,0.0012,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1296,10.0,0.0,3,7,0,0,7.0,0,0,43.2,1,29.5,0.0,0.0,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
24,25.0,72.74,8,10,1,26,6.0,0,0,0.8,1,40.33,6.61,0.333,1,1.04,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
237,5.0,96.34,11,11,1,1,8.0,0,0,7.9,0,50.83,8.03,0.333,2,0.0042,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1279,1.0,27.17,4,3,0,19,1.0,0,0,42.6,0,13.17,6.79,0.0,1,0.0148,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
117,5.0,0.0,10,13,2,16,10.0,0,0,3.9,1,56.17,0.0,0.667,2,0.1356,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
191,1.0,0.0,4,2,1,10,4.0,1,0,6.4,0,17.67,0.0,0.333,1,0.0521,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
704,5.0,420.54,5,4,2,5,7.0,0,0,23.5,0,28.33,84.11,0.667,1,0.0071,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
598,100.0,26.54,1,3,1,29,9.0,0,0,19.9,1,24.17,6.64,0.333,0,0.0484,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
879,10.0,107.73,6,15,1,24,7.0,0,0,29.3,1,46.5,6.73,0.333,1,0.0273,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1382,1.0,98.76,10,4,0,6,2.0,0,0,46.1,0,26.67,19.75,0.0,2,0.0043,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
972,2.0,31.03,17,4,0,3,9.0,0,0,32.4,1,52.33,6.21,0.0,2,0.0031,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
289,1.0,0.0,5,15,0,3,5.0,0,0,9.6,0,40.83,0.0,0.0,1,0.0103,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1455,1.0,0.0,4,6,1,2,8.0,0,0,48.5,0,31.67,0.0,0.333,1,0.0014,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
975,5.0,94.79,4,5,1,9,7.0,0,0,32.5,0,28.17,15.8,0.333,1,0.0092,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
880,2.0,77.96,14,12,1,24,6.0,0,0,29.3,1,53.33,6.0,0.333,2,0.0272,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
677,2.0,97.38,13,7,1,17,7.0,0,0,22.6,1,46.17,12.17,0.333,2,0.0251,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
119,1.0,34.24,10,3,0,19,7.0,0,0,4.0,0,35.17,8.56,0.0,2,0.1583,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
956,10.0,0.0,1,7,2,7,7.0,0,0,31.9,1,26.17,0.0,0.667,0,0.0073,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
955,10.0,481.91,8,12,0,4,7.0,0,0,31.8,1,45.33,37.07,0.0,1,0.0042,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
385,25.0,94.46,4,15,0,16,10.0,0,0,12.8,0,49.17,5.9,0.0,1,0.0415,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
801,1.0,28.87,10,19,0,18,7.0,0,0,26.7,1,59.17,1.44,0.0,2,0.0224,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1134,25.0,576.8,6,6,1,14,7.0,0,0,37.8,0,33.0,82.4,0.333,1,0.0123,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
801,10.0,121.07,9,8,0,0,8.0,0,0,26.7,0,43.0,13.45,0.0,2,0.0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1256,2.0,29.16,8,6,1,10,1.0,0,0,41.9,1,24.33,4.17,0.333,1,0.008,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
1204,5.0,109.61,12,3,1,5,7.0,0,0,40.1,1,38.5,27.4,0.333,2,0.0041,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
734,5.0,121.13,11,5,1,2,7.0,0,0,24.5,1,39.83,20.19,0.333,2,0.0027,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
850,5.0,96.1,9,9,2,14,5.0,0,0,28.3,0,38.5,9.61,0.667,2,0.0165,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
126,1.0,0.0,11,16,0,3,10.0,0,0,4.2,0,62.33,0.0,0.0,2,0.0236,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
932,25.0,24.01,6,16,1,29,5.0,0,0,31.1,1,44.0,1.41,0.333,1,0.0311,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
614,1.0,412.14,15,9,1,4,5.0,0,0,20.5,0,48.5,41.21,0.333,2,0.0065,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
538,5.0,0.0,7,18,3,9,5.0,0,0,17.9,1,48.67,0.0,1.0,1,0.0167,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1442,5.0,27.28,10,13,3,21,7.0,0,0,48.1,1,50.17,1.95,1.0,2,0.0146,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
493,5.0,27.13,2,11,2,6,6.0,0,0,16.4,1,31.83,2.26,0.667,0,0.0121,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1202,50.0,24.1,7,10,3,21,7.0,0,0,40.1,0,40.67,2.19,1.0,1,0.0175,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
58,5.0,116.34,13,10,4,15,8.0,0,0,1.9,1,52.67,10.58,1.333,2,0.2542,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1244,1.0,326.77,10,6,0,30,9.0,0,0,41.5,1,43.67,46.68,0.0,2,0.0241,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
856,5.0,0.0,8,16,1,4,4.0,0,0,28.5,1,45.33,0.0,0.333,1,0.0047,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1337,25.0,0.0,12,12,1,1,0.0,0,0,44.6,1,38.0,0.0,0.333,2,0.0007,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6,2.0,0.0,12,4,0,6,10.0,0,0,0.2,0,46.0,0.0,0.0,2,0.8571,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
728,10.0,94.68,8,5,1,18,0.0,0,0,24.3,0,20.83,15.78,0.333,1,0.0247,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
592,500.0,102.68,9,2,0,7,7.0,0,0,19.7,1,32.0,34.23,0.0,2,0.0118,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1364,10.0,37.22,11,19,0,3,9.0,0,0,45.5,0,64.83,1.86,0.0,2,0.0022,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
367,1.0,75.85,3,1,2,0,10.0,0,0,12.2,1,26.5,37.92,0.667,1,0.0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1155,25.0,122.91,6,4,0,4,6.0,0,0,38.5,1,28.0,24.58,0.0,1,0.0035,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
150,100.0,100.55,12,12,1,14,4.0,0,0,5.0,0,46.0,7.73,0.333,2,0.0927,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1162,10.0,415.86,7,2,2,1,8.0,0,0,38.7,1,30.67,138.62,0.667,1,0.0009,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1183,5.0,15.3,9,12,1,5,8.0,0,0,39.4,1,49.0,1.18,0.333,2,0.0042,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1408,100.0,85.8,0,16,2,0,3.0,0,0,46.9,0,30.0,5.05,0.667,0,0.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
772,100.0,36.7,10,2,1,15,9.0,0,0,25.7,1,37.67,12.23,0.333,2,0.0194,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
637,100.0,95.76,6,17,1,25,4.0,0,0,21.2,1,43.5,5.32,0.333,1,0.0392,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1366,5.0,81.33,7,2,2,10,7.0,0,0,45.5,1,28.67,27.11,0.667,1,0.0073,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
329,5.0,121.05,5,4,0,0,9.0,0,0,11.0,0,32.33,24.21,0.0,1,0.0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
800,10.0,89.67,5,6,1,2,4.0,0,0,26.7,1,25.33,12.81,0.333,1,0.0025,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
696,1.0,0.0,6,7,0,6,5.0,0,0,23.2,1,30.5,0.0,0.0,1,0.0086,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
818,5.0,20.29,16,15,0,10,1.0,0,0,27.3,0,51.17,1.27,0.0,2,0.0122,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
876,25.0,373.16,7,12,3,8,3.0,0,0,29.2,1,35.67,28.7,1.0,1,0.0091,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
644,50.0,414.8,7,5,1,29,3.0,0,0,21.5,1,25.17,69.13,0.333,1,0.045,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1235,50.0,0.0,10,14,0,33,4.0,0,0,41.2,1,45.67,0.0,0.0,2,0.0267,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1196,1.0,0.0,8,16,3,1,5.0,0,0,39.9,1,47.33,0.0,1.0,1,0.0008,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
203,5.0,0.0,6,11,2,1,9.0,0,0,6.8,1,44.5,0.0,0.667,1,0.0049,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
80,5.0,99.88,4,12,0,5,10.0,0,0,2.7,0,44.67,7.68,0.0,1,0.0617,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
916,5.0,112.69,6,19,1,6,7.0,0,0,30.5,1,52.5,5.63,0.333,1,0.0065,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1066,1.0,0.0,2,17,1,10,7.0,0,0,35.5,1,42.83,0.0,0.333,0,0.0094,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
521,25.0,31.09,16,7,2,17,7.0,0,0,17.4,0,51.17,3.89,0.667,2,0.0326,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
865,10.0,73.48,9,9,0,1,8.0,0,0,28.8,1,44.5,7.35,0.0,2,0.0012,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1424,50.0,86.85,1,14,1,19,8.0,0,0,47.5,0,38.67,5.79,0.333,0,0.0133,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1234,5.0,27.11,2,12,2,11,7.0,0,0,41.1,0,35.33,2.09,0.667,0,0.0089,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
416,5.0,33.49,23,15,2,47,0.0,0,0,13.9,0,60.83,2.09,0.667,3,0.1127,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
499,100.0,29.19,16,12,2,12,8.0,1,0,16.6,0,60.67,2.25,0.667,2,0.024,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1422,5.0,32.3,6,13,2,15,7.0,0,0,47.4,0,43.5,2.31,0.667,1,0.0105,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1137,1.0,37.83,14,9,2,2,9.0,0,0,37.9,1,54.83,3.78,0.667,2,0.0018,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1124,1.0,80.61,8,7,0,17,7.0,0,0,37.5,0,37.83,10.08,0.0,1,0.0151,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
481,25.0,131.95,13,1,1,0,7.0,0,0,16.0,1,37.17,65.97,0.333,2,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1433,2.0,110.51,7,10,2,12,8.0,0,0,47.8,1,42.67,10.05,0.667,1,0.0084,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1310,10.0,98.97,12,6,0,0,9.0,0,0,43.7,0,47.0,14.14,0.0,2,0.0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
294,10.0,0.0,3,15,1,1,5.0,0,0,9.8,1,37.5,0.0,0.333,1,0.0034,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1201,5.0,27.37,6,15,0,1,2.0,0,0,40.0,1,36.5,1.71,0.0,1,0.0008,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
508,5.0,0.0,12,9,3,0,6.0,0,0,16.9,0,45.5,0.0,1.0,2,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1114,25.0,0.0,5,13,2,4,4.0,0,0,37.1,1,35.83,0.0,0.667,1,0.0036,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1316,5.0,63.32,2,1,1,62,6.0,0,0,43.9,1,16.83,31.66,0.333,0,0.0471,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1106,5.0,458.63,3,9,0,5,10.0,0,0,36.9,0,38.5,45.86,0.0,1,0.0045,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
407,1.0,0.0,7,3,1,17,7.0,0,0,13.6,1,30.17,0.0,0.333,1,0.0417,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
212,25.0,31.38,12,9,1,1,8.0,0,0,7.1,1,49.5,3.14,0.333,2,0.0047,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
249,25.0,89.18,8,15,2,7,7.0,0,0,8.3,1,49.83,5.57,0.667,1,0.028,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
882,2.0,0.0,4,7,1,2,9.0,0,0,29.4,1,35.17,0.0,0.333,1,0.0023,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
486,2.0,30.64,12,4,0,2,10.0,0,0,16.2,0,46.0,6.13,0.0,2,0.0041,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1162,10.0,120.83,3,17,1,1,7.0,0,0,38.7,1,44.5,6.71,0.333,1,0.0009,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1034,25.0,90.13,7,4,0,6,7.0,0,0,34.5,1,31.67,18.03,0.0,1,0.0058,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
153,5.0,0.0,8,19,0,0,5.0,0,0,5.1,1,51.83,0.0,0.0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1443,500.0,25.3,8,5,1,28,6.0,0,0,48.1,0,32.83,4.22,0.333,1,0.0194,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1337,5.0,105.86,6,16,1,7,6.0,0,0,44.6,1,46.0,6.23,0.333,1,0.0052,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
1158,5.0,29.76,4,3,3,21,5.0,0,0,38.6,1,21.17,7.44,1.0,1,0.0181,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1423,2.0,0.0,8,11,3,46,8.0,0,0,47.4,1,45.83,0.0,1.0,1,0.0323,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1197,10.0,87.59,9,15,2,13,7.0,0,0,39.9,1,51.5,5.47,0.667,2,0.0109,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
610,25.0,0.0,4,19,2,27,4.0,0,0,20.3,1,43.17,0.0,0.667,1,0.0442,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
846,5.0,104.74,20,14,2,1,7.0,0,0,28.2,1,68.33,6.98,0.667,2,0.0012,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
158,25.0,0.0,5,16,0,21,7.0,0,0,5.3,1,46.33,0.0,0.0,1,0.1321,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
268,1.0,613.85,5,6,3,3,7.0,0,0,8.9,0,31.33,87.69,1.0,1,0.0112,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
962,5.0,30.16,0,5,0,7,8.0,0,0,32.1,0,23.5,5.03,0.0,0,0.0073,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1083,25.0,32.93,9,17,1,12,8.0,0,0,36.1,0,56.5,1.83,0.333,2,0.0111,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
907,5.0,0.0,13,16,1,28,5.0,0,0,30.2,1,55.67,0.0,0.333,2,0.0308,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
600,5.0,14.83,2,2,0,29,9.0,0,0,20.0,1,24.33,4.94,0.0,0,0.0483,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1070,1.0,88.96,5,11,1,1,2.0,0,0,35.7,0,28.83,7.41,0.333,1,0.0009,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
550,25.0,574.62,12,4,1,5,7.0,0,0,18.3,0,40.0,114.92,0.333,2,0.0091,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
864,25.0,20.29,7,6,1,18,7.0,0,0,28.8,1,34.67,2.9,0.333,1,0.0208,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
656,10.0,25.96,4,7,2,14,8.0,0,0,21.9,1,33.17,3.24,0.667,1,0.0213,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
825,1.0,84.95,0,17,0,0,4.0,0,0,27.5,1,33.5,4.72,0.0,0,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1032,2.0,115.59,7,8,2,7,8.0,0,0,34.4,1,39.67,12.84,0.667,1,0.0068,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
77,5.0,33.69,9,1,0,21,4.0,0,0,2.6,1,24.5,16.84,0.0,2,0.2692,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
